Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery,Above_90
21379,France,"90-92 Barrel sample. Tight tannins set the scene for a wine that is firm, but with delicious blackcurrant fruit flavors. The tannins are dry under this freshness. Very vivid aftertaste.",Barrel sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Carbonnieux,1
21380,France,"90-92 Barrel sample. Balanced, open wine, full of ripe blackcurrant fruits. It has a fine, rich density which shows well alongside the acidity of a young wine. It finishes with delicious black fruits.",Barrel sample,91,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château d'Armailhac,1
21381,France,"90-92 Barrel sample. Very jammy fruit, where the sweetness seems to dominate. It is accessible, the tannins open, opulent, with a ripe structure. It works though, as a rich wine.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Fonplégade,1
21382,France,"90-92 Barrel sample. Big, ripe fruits, spiced with new wood, a big-hearted blackberry wine, sweet tannins, potentially generous.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Larcis Ducasse,1
21384,France,"90—92 Barrel sample. Named after the limestone, Astéries, which dominates this small vineyard. The wine is mineral, tannic, somewhat austere at this stage, with dry tannins.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Les Astéries,1
21385,France,"90-92 Barrel sample. As often, Magdelaine is a wine that is on the austere side, emphasizing minerality, not showing much at this stage. The acidity is tight, opening slowly to blackcurrant flavors.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Magdelaine,1
21386,France,"90-92 Barrel sample. Along with the new wood flavors, the wine has rich fruit, spiced with dried figs, dark berries and a rounded, fruitcake character. There's a good touch of perfume to lift the finish.",Barrel sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Siran,1
21387,France,"90-92 Barrel sample. Great density here, this wine is big and powerful, but all held together by rich fruit. It is concentrated, the dry tannins a part of a richer whole.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Clos des Jacobins,1
21388,France,"90-92 Barrel sample. Austere and mineral, this is a tight wine, held by bonds of tannin. The structure is based upon dark plum skins, as well as potentially rich fruit.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Clos Fourtet,1
21391,France,"90—92 Barrel sample. Fresh, rich, with attractive acidity and crisp, green apple and cream flavors. Well balanced, this wine shows excellent botrytis and sweetness properly together.",Barrel sample,91,,Bordeaux,Barsac,,Bordeaux-style White Blend,Château de Myrat,1
21392,France,"90—92 Barrel sample. Go to this wine for freshness, crispness. It tastes like a Loire Sauvignon Blanc in its freshness, but adds to that with some toast.",Barrel sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Latour-Martillac,1
21393,France,"90—92 Barrel sample. Vibrantly fruity wine that shows freshness. It has lift, fresh blackcurrants, layers of acidity, while the tannins hide in the background.",Barrel sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Les Carmes Haut-Brion,1
21394,France,"90—92 Barrel sample. Dry botrytis is the theme here, with richness rather than sweetness. Somewhere under all that dryness is acidity and flavors of sweet pears, but these are a long way off.",Barrel sample,91,,Bordeaux,Barsac,,Bordeaux-style White Blend,Château Suau,1
21395,France,"90-92 Barrel sample. On the austere side initially, but then ripe fruit comes through, giving a wine that has potential power. There is a suspicion of super-ripe Merlot, a plump cushion. But the tannins will keep it together.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Canon,1
22811,US,"Don't let the Red Wine label fool you. This is 92% Syrah with the balance Cabernet Sauvignon. It provides immediate appeal with its aromas of raspberry, plummy fruit, orange peel and chocolate. The palate has full-bodied, sumptuous flavors that linger. Drink now.",Idle Hands,91,32.0,Washington,Red Mountain,Columbia Valley,Red Blend,Underground Wine Project,1
24767,US,"From a vineyard planted in 1924 in the northern reaches of the Napa Valley, Falleri is a tiny-production wine that's soft, supple and generously juicy and fruity. Boysenberry, blackberry and a trace of crisp red fruit combine around a core of earth, dotted by a floral bouquet. The finish is long and leathery.",Falleri Vineyard,93,62.0,California,Calistoga,Napa,Zinfandel,Robert Biale,1
26562,US,"Smooth and sultry purple fruit and flower notes get more specific on the black pepper and blackberry elements in this bottling from the family's original blocks, planted in 1992 and 1993. The palate is both dynamic and straightforward, with nuanced blueberry-blackberry fruits decorated by peppery spice that dances across solid structure into the long finish.",Originals,92,42.0,California,Ballard Canyon,Central Coast,Syrah,Stolpman,1
27483,France,"Anyone with a yen for the flappers of the 1920s should get this wine, with its label showing a vision of the French Riviera in that era. The wine itself is modern, clean and crisp with an attractive lightness. Ripe strawberries come through strongly in the aftertaste.",Retrofollies,86,13.0,Provence,Coteaux Varois en Provence,,Rosé,Ravoire et Fils,0
27912,France,"90-92. Barrel sample. Aromas of new wood mark this wine. On the palate, the tannins are gentle, with flavors of ripe black plum, nutmeg and milk chocolate.",Barrel Sample,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Beauregard,1
27913,France,"90-92. Barrel sample. A juicy and forward wine, with attractive spice and sweet tannins. It's soft and gentle on the palate.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Canon la Gaffelière,1
27914,France,"90-92. Barrel sample. With all the freshness of the year, the wine is ripe and soft. It has acidity and juicy black currant fruits. The wine is spiced; well integrated with ripe tannins.",Les Pagodes de Cos Barrel Sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Cos d'Estournel,1
27915,France,"90-92. Barrel sample. This wine is laden with tannins yet shows juicy, crisp red-berry flavors. It finishes with great structure.",Barrel Sample,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Latour à Pomerol,1
27916,France,"90-92. Barrel sample. A herbaceous, fruity wine, with its acidity well integrated into the ripe, bright fruits. The wine is light, fresh and crisp, with an attractive lemon-curd note.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Picque Caillou,1
27917,France,"90-92. Barrel sample. A rounded rich wine, showing the juicy fruit of the year along with rich tannins. It is spicy, lively and impressive.",Barrel Sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Citran,1
27918,France,"90-92. Barrel sample. Rich and ripe, the wine has delicious Cabernet flavors. It offers ripe and rounded fruits with juiciness rather than great density.",Barrel Sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Coufran,1
27919,France,"90-92. Barrel sample. There are some reductive, meaty aromas on this barrel sample, but the palate still shows the fine potential of this wine. It has all the weight and richness of the vintage, with underlying crisp acidity.",Barrel Sample,91,,Bordeaux,Sauternes,,Bordeaux-style White Blend,Château Filhot,1
27920,France,"90-92. Barrel sample. Ripe, rich and soft, this wine has open, juicy fruit and attractive red plum flavors; it already shows its fruity character.",Barrel Sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Giscours,1
27921,France,"90-92. Barrel sample. A powerhouse of dark tannins, this wine is black in color and dark in taste. It has bitter chocolate flavors, with notes of new wood and intense spice.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château la Couspaude,1
27922,France,"90-92. Barrel sample. Dense and concentrated, this is a massive wine that's packed with tannins.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château la Dominique,1
27923,France,"90-92. Barrel sample. While certainly powered by tannins, this wine does have a rich, fruity character as well. The finish brings juicy flavors that cut right through the tannins.",La Chapelle de la Mission Haut-Brion Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château La Mission Haut-Brion,1
30769,US,"A savory wine made in a slightly sweet style that has flavors of pineapples, peaches, and vanilla oak. Acidity is all-important for balance.The blend is 92% Sauvignon Blanc and 8% Sémillon.",Goldensong,86,25.0,California,Sonoma County,Sonoma,Bordeaux-style White Blend,Sonoma Smith,0
32804,US,"This is made from 92% Cabernet Sauvignon and 8% Pinot Noir, an interesting and fulfilling combination thats robust on the palate. Pinkish-orange in color, it's both tangy and weighty, finishing dry in orange zest.",Rose & Thistle,90,35.0,California,Napa Valley,Napa,Rosé,Adair Bachman,0
34115,France,"Produced from a single parcel, whose origins go back to 1492, this fresh, herbal and crisp wine is fruity and complex at the same time. Intense acidity is allied with pineapple and apricot flavors. The elegant mineral texture cuts through the fruitiness, giving a fine structure. The wine is now ready to drink.",La Vigne de Beaussoppet,93,33.0,Loire Valley,Pouilly-Fumé,,Sauvignon Blanc,Domaine Laporte,1
34343,France,"92-94. Barrel sample. DA dark, dry wine that shows its strong, firm tannins. The wine is well structured, with flavors of mint, new wood and a layer of blackberry fruit.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Magdelaine,1
34344,France,"92-94. Barrel sample. This wine shows its crisp side immediately, followed by flavors of rich fruit. The wine has weight that lies underneath its deliciously fresh character, and there is a final note of spiced orange.",Barrel Sample,93,,Bordeaux,Barsac,,Bordeaux-style White Blend,Château Nairac,1
34345,France,"92-94. Barrel sample. This wine is powered with acidity, dark tannins and smoky wood. Concentrated and dense, it has weight along with the delicious, juicy fruits.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Trottevieille,1
34346,France,"92-94. Barrel sample. Very dry, firm and hard, this is heavily dominated by new wood. It's only the underlying weight that suggests the black fruit potential.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Angélus,1
34347,France,"92-94. Barrel sample. This wine is based on tannins, yet it also has weight and a complex fruit structure. Its power lies in the density of its texture.",Barrel Sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Branaire-Ducru,1
34348,France,"92-94. Barrel sample. A big wine that's packed with ripe dark-plum flavors, smoky tannins and richness. It shows a powerful, balanced structure.",La Chapelle d'Ausone Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Ausone,1
34349,France,"92-94. Barrel sample. This is a dark wine that's dominated by firm and dry tannins. It has weight and power, with juicy plum flavors showing slowly under the tannins. Shows long-aging potential.",Barrel Sample,93,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Belgrave,1
34350,France,"92-94. Barrel sample. A smooth, mellifluous wine, with its intensity masked by tight acidity. It shows the weight of the vintage, and the power of the botrytis that's interspersed with flavors of orange zest and lime. It should age magnificently.",Barrel Sample,93,,Bordeaux,Barsac,,Bordeaux-style White Blend,Château Coutet,1
34351,France,"92-94. Barrel sample. A smooth and rich wine that also shows depth of flavor. Wrapped in its tight texture are notes of peach and mango, bitter orange and lemon zest. It's a fine wine that should age for many years.",Barrel Sample,93,,Bordeaux,Sauternes,,Bordeaux-style White Blend,Château de Fargues,1
34352,France,92-94. Barrel sample. Herbaceous aromas are followed by nutmeg and crisp fruit. This has the great ripe fruit of the year without the huge intensity; it's a wine that has subtlety as well as complexity.,Barrel Sample,93,,Bordeaux,Barsac,,Bordeaux-style White Blend,Château Doisy-Daëne,1
34353,France,"92-94. Barrel sample. A ripe and spicy wine, with crisp fruit. The wine has an attractive fruitiness, and its tannins are not aggressive. This shows great final acidity.",Barrel Sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Lalande-Borie,1
34354,France,92-94. Barrel sample. Ripe and sweet tannins combine easily with this wine's juicy fruit and spice notes. All of the elements hang comfortably together.,Barrel Sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château les Ormes de Pez,1
34355,France,"92-94. Barrel sample. While the wine does have firm tannins, these are layered with open, ripe fruits. There are blackberry flavors, and the wine shows good acidity and a firm finish.",Barrel Sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Gruaud Larose,1
34356,France,"92-94. Barrel sample. A solid, chunky wine that feels powerful and dense. Its tannins overlay the ripe fruit, and the finish has a juicy character.",Barrel Sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Petit-Village,1
35787,US,"Coming from Uvas Valley earth that was originally planted in the 1920s by Italian immigrants, this wine shows leather, plum sauce and dark chocolate on the nose. It's light on the palate, but possesses strong tannic grip and refreshing acidity that boost the dried flower, blueberry juice and graphite flavors.",Estate,90,25.0,California,Santa Clara Valley,Central Coast,Barbera,Solis,0
35834,France,"92-94 Rich and silky wine with the acidity of the vintage. The wine is soft, very ripe, opulent in character, with great Cabernet Franc perfumes.",Barrel sample Les Carruades de Lafite,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Lafite Rothschild,1
35835,France,"92-94 A wonderful balance between freshness, acidity and dark tannins, giving the wine immense structure and delicious fruit. Powerful, but so elegant.",Barrel sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Langoa Barton,1
35836,France,"92-94 A gorgeous, opulently surfaced wine. The freshness cuts through the tannins to give the ripest of plum juice fruits. Powerful, while also deliciously juicy",Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château les Ormes de Pez,1
35837,France,"92-94 Full of toasty flavors, this is a structured, wood and ripe fruit dominated wine. It has weight, while also feeling fresh. Great final spice and pear flavors.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Malartic-Lagravière,1
35838,France,"92-94 Great black currant flavors, with lovely fresh acidity, a lot of spice from new wood. There is lovely acidity here as well, a stylish wine.",Barrel sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Pibran,1
35839,France,"92-94 Dense and concentrated, a powerful wine packed with ripe berry fruits, hugely ripe and opulent.",Barrel sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Providence,1
38962,Australia,"This is a McLaren Vale classic, produced from vines planted in 1892. It's a full-bodied, chewy style that marries cedar and mint to deep, plummy fruit. Like many of the big-name Australian Shirazes, this doesn't require cellaring, but will reward it, at least through 2020.",Amery Vineyard Block 6,94,120.0,South Australia,McLaren Vale,,Shiraz,Kay Brothers,1
41151,US,"Deliciousness marks this blend of 92% Pinot Noir and 8% Chardonnay. It's forward and sweet in raspberries, strawberries and vanilla, with hints of brioche, white chocolate and buttered toast. Gorgeous all by itself, it will pair well with everything from sushi to steak.",Blanc de Noirs,90,24.0,California,Carneros,Napa-Sonoma,Sparkling Blend,Gloria Ferrer,0
43998,France,"92-94 Barrel sample. This has fruit, with delicious black berry frutis, It cjharms with elegance and ripeness, at the same time as giving a core of tannin. Definitely on the fruity side.",Croix de Beaucaillou Barrel sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Ducru Beaucaillou,1
43999,France,"92-94 Barrel sample. The wine feels very soft, with sweet spice and light tannins. It is packed with blackberry fruits, although there is a sold, firm structure under the ripe fruit.",La Dame de Montrose Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Montrose,1
44000,France,"92-94 Barrel sample. Very rich, smooth tannins, super-ripe fruit dominate the wine. It has power, spice and sweetness, very ripe. Blackberry and dark chocolate",Les Pagodes de Cos Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Cos d'Estournel,1
44001,France,"92-94 Barrel sample. A powerful, but velvet textured wine, the tannins dusty and sweet. There is great acidity here, the fruit soft, hiding its power. The aftertaste has lively acidity.",Les Forts de Latour Barrel sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Latour,1
44002,France,"92-94 Barrel sample. Very rich, dense, pushing great blackberry fruits and ripe tannins. As always on the level of a classed growth.",Le Pavillon Rouge de Château Margaux Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Margaux,1
44003,France,"92-94 Barrel sample. Rich and smooth, with some juicy character, the fruit with black cherries, licorice and sweet jam. At the level of many top wines, this is the second wine Château Ausone.",La Chapelle d'Ausone Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Ausone,1
44004,France,"92-94 Barrel sample. Soft, ripe, pineapple and mango flavors. An exotic wine, powerful, but with extreme freshness, touched by honey.",Le Pavillon Blanc du Château Margaux Barrel sample,93,,Bordeaux,Bordeaux Blanc,,Bordeaux-style White Blend,Château Margaux,1
44642,France,"With a higher proportion of Merlot (92%) than usual, this is a round, ripe wine released at just 20% of normal production. The generous texture and tannins are well integrated into the rich fruit. It's juicy, broad and showing the typical acidity of the vintage. With its tannic structure, the wine will age well. Drink from 2020.",,94,109.0,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Vieux Château Certan,1
45360,Australia,"Turkey Flat's rosé has been an Aussie staple for more than decade. The 2015 is 92% Grenche, with the balance a blend of Cabernet Sauvignon, Shiraz, Dolcetto and Mataro. Crushed stone and red berry scents lead the way, followed by flavors that are reminiscent of white chocolate and strawberries. It's fairly weighty for a rosé, with a long, slightly viscous finish.",,88,20.0,South Australia,Barossa Valley,,Rosé,Turkey Flat,0
46863,US,"Grande is one of the most historic vineyards in southern Napa, still presided over by the lovely Dorothy Rossi, whose father planted the oldest vines here in 1920, the year she was born. The location, farming and age work together to offer aromas of dusty leather satchel and a richness of juicy blackberry and cranberry. Powerfully elegant and integrated, it evolves in the glass in a myriad of ways, surprising with every sip.",Grande Vineyard,94,50.0,California,Napa Valley,Napa,Zinfandel,Robert Biale,1
46892,US,"From the oldest part of the estate, planted in 1992, this excellent effort seems to have entered the phase where more aromatic complexity appears. It has lovely delineation of both scents and flavors, a matrix of fruit, soil and Pommard clone. Strong streaks of tobacco and chocolate annotate the core of raspberry puree. The concentration and length are impressive.",Aliette,94,55.0,Oregon,Willamette Valley,,Pinot Noir,WillaKenzie Estate,1
48765,US,"Smooth and sultry purple fruit and flower notes get more specific on the black pepper and blackberry elements in this bottling from the family's original blocks, planted in 1992 and 1993. The palate is both dynamic and straightforward, with nuanced blueberry-blackberry fruits decorated by peppery spice that dances across solid structure into the long finish.",Originals,92,42.0,California,Ballard Canyon,Central Coast,Syrah,Stolpman,1
51365,France,"The Devillards own 99% of this 8.5-acre Premier Cru and so feel they can describe it as a quasi-monopoly. Vines dating back to 1922 give immense concentration as well as rich black fruits. The wine is spicy with a strongly mineral texture, red-berry fruits and black cherries. It is a wine for aging, so drink from 2022.",Domaine des Perdrix Aux Perdrix Premier Cru,94,100.0,Burgundy,Nuits-St.-Georges,,Pinot Noir,Domaines Devillard,1
56017,US,"From an Olivet Lane-situated site, where Pinot Noir is its likely neighbor, this head-trained vineyard is planted to a heritage selection put in the ground in the 1920s. It sings in black licorice and juicy black cherry, showing a tightness of texture and medium build, buoyant in acidity. This is a likable, complex wine with traces of dried herb that linger.",Maffei Vineyard,92,50.0,California,Russian River Valley,Sonoma,Zinfandel,Gary Farrell,1
56193,France,"92–94. Barrel sample. A solid effort, this is a wine with great fruit and firm structure to support it. Ripe and full in the mouth, it's a firm and complex wine with a delicious juicy aftertaste.",Barrel Sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Cantenac Brown,1
57461,US,"Coming from Uvas Valley earth that was originally planted in the 1920s by Italian immigrants, this wine shows leather, plum sauce and dark chocolate on the nose. It's light on the palate, but possesses strong tannic grip and refreshing acidity that boost the dried flower, blueberry juice and graphite flavors.",Estate,90,25.0,California,Santa Clara Valley,Central Coast,Barbera,Solis,0
57475,US,"A blend of 92% Chardonnay and 8% Pinot Noir, this is elegant in weight, offering a brioche note that adds character to the subdued pomaceous flavors.",SP Brut Rosé,86,28.0,Virginia,Monticello,,Sparkling Blend,Trump,0
57741,France,90-92. Barrel sample. A dense wine that's full of black plums and firm tannins. It has weight at the front and juicy freshness on the finish.,Barrel Sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château d'Issan,1
57742,France,"90-92. Barrel sample. Big and serious, with a well-balanced wood and spice character. The tense tannins provide a nervy, tight counterpoint.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Fombrauge,1
57743,France,"90-92. Barrel sample. This wine is powered by its perfumed Cabernet Franc character. It's rich, with a well-integrated structure.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château La Tour Figeac,1
57744,France,"90-92. Barrel sample. Initially this seems soft, but with time the more powerful fruit character comes through. It has weight, with a dark chocolate and spice intensity.",La Dame de Montrose Barrel Sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Montrose,1
57745,France,"90-92. Barrel sample. This has some weight and richness, with chunky fruit and sweet tannins. This wine is concentrated and very firm.",Barrel Sample,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Bourgneuf,1
57746,France,"90-92. Barrel sample. Firm and complex, this wine is smoothed by some new wood, but dominated by flavors of ripe black plum and berry. It has weight, its tannic core surrounded by a rich, soft texture.",Barrel Sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Ferrière,1
57747,France,90-92. Barrel sample. This is an impressively rich wine that's packed with forward fruit and spice flavors. It has power and dark tannins while retaining a fine sense of style.,Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Grand Corbin-Despagne,1
57748,France,"90-92. Barrel sample. This is a closed wine, dominated by dark, dry tannins and spice. The wine misses fruit with its solid core of dryness.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Pape Clément,1
57749,France,90-92. Barrel sample. This is a wine that's likely to age relatively quickly. It shows sweet wood and black-currant flavors that combine with a spicy element.,Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Carbonnieux,1
57750,France,"90-92. Barrel sample. This is a light and fruity wine, with prominent wood. It has a crisp texture that's very bright, with some weight showing on the finish.",Barrel Sample,91,,Bordeaux,Graves,,Bordeaux-style White Blend,Château de Chantegrive,1
57751,France,"90-92. Barrel sample. Sweet new-wood flavors smooth this wine. It is rich and ripe, with juicy fruits surrounding the firm core of tannins.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Franc Mayne,1
57752,France,"90-92. Barrel sample. With all the freshness of the year, this wine is ripe and soft. It has acidity and juicy black-currant flavor. The wine is spiced, with its ripe tannins well integrated.",Barrel Sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Haut-Marbuzet,1
57753,France,"90-92. Barrel sample. Powerful tannins and a distinct, solid core distinguish this very dark wine, showing sweet fruit notes with a blackberry juice flavor. It's very fruity at the end.",Barrel Sample,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Nenin,1
58779,US,"A substantial and imminently structured wine from a coolish vintage, this blends 92% Cabernet Sauvignon with 5% Petit Verdot and 3% Malbec to impressive effect. Leathery and intense it will benefit with time, its black pepper, red cassis fruit and flowery anise layers commingling in complex ways.",One Point Five,91,75.0,California,Stags Leap District,Napa,Cabernet Sauvignon,Shafer,1
59084,Italy,"Beautifully packaged, with a 1920s-style label, this opens with whopping heat and huge chocolate-fudge and cherry syrup flavors. It would be impossible to exaggerate how big and bold this is.",Torre d'Orti Pastoria,87,17.0,Veneto,Amarone della Valpolicella,,"Corvina, Rondinella, Molinara",Cavalchina,0
60835,France,"90–92. Barrel sample. Richly textured and weighty, this dark, dense, black-plum flavored wine is accented by black-coffee notes along with fragrant acidity.",Barrel Sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Citran,1
60836,France,"90–92. Barrel sample. Packed with new wood, blackberry fruits and soft tannins, this wine sums up the fruitiness of the vintage. Great swathes of juicy acidity linger at the end.",Barrel Sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château d'Agassac,1
60837,France,"90–92. Barrel sample. Solid and structured, while also a fruity wine, this has weight, richness and generous black-fruit flavors. It's quite a success, and showcases the pleasurable side of the vintage.",Barrel Sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château d'Hanteillan,1
60838,France,"90–92. Barrel sample. This is a full and ripe wine that slowly reveals its rich, full-bodied character. On the mid palate, dry Saint-Estèphe tannins come through to show the immense concentration of the wine.",Barrel Sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Phélan-Ségur,1
60839,France,"90–92. Barrel sample. This is a ripe and spicy wine that showcases flavors of new wood and rich, sweet black fruits. The wine is attractive and fruity, but with enough structure to promise some good aging.",Barrel Sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Cambon la Pelouse,1
60840,France,"90–92. Barrel sample. This ripe and chocolatey wine is soft and pleasantly characteristic of Merlot. Full-bodied and rich, the palate is touched by spice and topped with attractive acidity. There's a rich feel to it all around.",Barrel Sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Tronquoy-Lalande,1
61293,France,"Pineau d'Aunis vines planted in 1920 by the grandfather of the estate's current owner have produced a smooth, ripe and spicy wine. It has some red fruits and acidity, but the edge of tannins in the texture gives the wine its real character. Drink now.",Gris Bodin,88,14.0,Loire Valley,Coteaux du Vendômois,,Rosé,Domaine Patrice Colin,0
62500,South Africa,"One of South Africa's oldest wine estates, established in 1692, has revolutionized its wine cellar and its wine in the past five years. This Chardonnay is typical of the estate's wines, oozing rich fruit and modern wood flavors, yet retaining a style and elegance that is as much French as South African.",Five Soldiers,91,33.0,Stellenbosch,,,Chardonnay,Rustenberg,1
63840,France,"90–92. Barrel sample. This ripe and spicy wine is full of rich fruits. The palate is full bodied and dense, but edged with a fine texture. It finishes warm and opulent.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Carbonnieux,1
63841,France,"90–92. Barrel sample. Dry, dusty tannins from ripe fruit dominate this concentrated wine. It's solid and chunky, with lush fruit showing through a dark structure.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Latour-Martillac,1
63842,France,"90–92. Barrel sample. This is an herbaceous, cool wine that shows fresh pear and lime flavor. It does have a sense of structure that gives density and texture on the finish.",Barrel Sample,91,,Bordeaux,Graves,,Bordeaux-style White Blend,Château Rahoul,1
63843,France,"90–92. Barrel sample. Very dense, with tannins that are solid and dry, this is an austere wine that has a firm, mineral side. The wine will need time although it's likely to remain severe.",Barrel Sample,91,,Bordeaux,Graves,,Bordeaux-style Red Blend,Château Ferrande,1
63844,France,"90–92. Barrel sample. This very fresh wine is packed with juicy black currant flavors. It's ripe, soft tannins show a full and delicious character already.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Haut-Bergey,1
63845,France,"90–92. Barrel sample. This second white wine of Haut-Brion has herbaceous aromas, followed by spice, ginger and a touch of green fruits and orange zest.",Le Clarté de Haut-Brion Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Haut-Brion,1
63846,France,"90–92. Barrel sample. Herbaceous as well as rich, this wine is spicy and ripe in feel as a result of wood ageing. The palate boasts lemon, pear and apricot flavors, with a fine texture at the end.",Barrel Sample,91,,Bordeaux,Graves,,Bordeaux-style White Blend,Château de Chantegrive,1
63847,France,"90–92. Barrel sample. Spicy wood is the dominant character in this wine. At this stage, the palate is bold with new-wood aging, while the acidity and juiciness are in the background, but there's good potential for the future.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Picque Caillou,1
63848,France,"90–92. Barrel Sample. An herbaceous wine with lively acidity, green plum and grapefruit flavors. It's a Sauvignon Blanc driven wine, showing great freshness rounded out with a touch of tropical fruits.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château la Garde,1
